"date","pdsi","coord","day","month","year"
2019-05-10,1.08,"Kendrick",10,5,2019
2019-05-15,0.970000000000001,"Kendrick",15,5,2019
2019-05-20,0.950000000000001,"Kendrick",20,5,2019
2019-05-25,1,"Kendrick",25,5,2019
2019-05-30,1.06,"Kendrick",30,5,2019
2019-06-04,1.11,"Kendrick",4,6,2019
2019-06-09,1.17,"Kendrick",9,6,2019
2019-06-14,1.2,"Kendrick",14,6,2019
2019-06-19,1.14,"Kendrick",19,6,2019
2019-06-24,1.12,"Kendrick",24,6,2019
2019-06-29,1.12,"Kendrick",29,6,2019
2019-07-04,1.12,"Kendrick",4,7,2019
2019-07-09,1.07,"Kendrick",9,7,2019
2019-07-14,1.02,"Kendrick",14,7,2019
2019-07-19,0.960000000000001,"Kendrick",19,7,2019
2019-07-24,0.880000000000001,"Kendrick",24,7,2019
2019-07-29,0.81,"Kendrick",29,7,2019
2019-08-03,0.74,"Kendrick",3,8,2019
2019-08-08,0.65,"Kendrick",8,8,2019
2019-08-13,0.610000000000001,"Kendrick",13,8,2019
2019-08-18,0.57,"Kendrick",18,8,2019
2019-08-23,0.530000000000001,"Kendrick",23,8,2019
2019-08-28,-0.0399999999999991,"Kendrick",28,8,2019
2019-09-02,-0.0399999999999991,"Kendrick",2,9,2019
2019-09-07,-0.52,"Kendrick",7,9,2019
2019-09-12,-0.57,"Kendrick",12,9,2019
2019-09-17,-0.619999999999999,"Kendrick",17,9,2019
2019-09-22,-0.65,"Kendrick",22,9,2019
2019-09-27,-0.67,"Kendrick",27,9,2019
2019-10-02,-0.609999999999999,"Kendrick",2,10,2019
2019-10-07,-0.56,"Kendrick",7,10,2019
2019-10-12,-0.52,"Kendrick",12,10,2019
2019-10-17,0.0400000000000009,"Kendrick",17,10,2019
2019-10-22,0.18,"Kendrick",22,10,2019
2019-10-27,0.16,"Kendrick",27,10,2019
2019-11-01,0.52,"Kendrick",1,11,2019
2019-11-06,0.51,"Kendrick",6,11,2019
2019-11-11,-0.0399999999999991,"Kendrick",11,11,2019
2019-11-16,-0.0499999999999989,"Kendrick",16,11,2019
2019-11-21,-0.16,"Kendrick",21,11,2019
2019-11-26,-0.18,"Kendrick",26,11,2019
2019-12-01,-0.6,"Kendrick",1,12,2019
2019-12-06,-0.799999999999999,"Kendrick",6,12,2019
2019-12-11,-0.959999999999999,"Kendrick",11,12,2019
2019-12-16,-1.08,"Kendrick",16,12,2019
2019-12-21,-1.25,"Kendrick",21,12,2019
2019-12-26,-1.39,"Kendrick",26,12,2019
2019-12-31,-1.5,"Kendrick",31,12,2019
2020-01-05,-1.61,"Kendrick",5,1,2020
2020-01-10,-1.68,"Kendrick",10,1,2020
2020-01-15,-1.71,"Kendrick",15,1,2020
2020-01-20,-1.73,"Kendrick",20,1,2020
2020-01-25,-1.76,"Kendrick",25,1,2020
2020-01-30,-1.7,"Kendrick",30,1,2020
2020-02-04,-1.61,"Kendrick",4,2,2020
2020-02-09,-1.38,"Kendrick",9,2,2020
2020-02-14,-1.19,"Kendrick",14,2,2020
2020-02-19,-0.99,"Kendrick",19,2,2020
2020-02-24,-0.869999999999999,"Kendrick",24,2,2020
2020-02-29,-0.82,"Kendrick",29,2,2020
2020-03-05,-0.779999999999999,"Kendrick",5,3,2020
2020-03-10,-0.890000000000001,"Kendrick",10,3,2020
2020-03-15,-0.99,"Kendrick",15,3,2020
2020-03-20,-1.13,"Kendrick",20,3,2020
2020-03-25,-1.28,"Kendrick",25,3,2020
2020-03-30,-1.36,"Kendrick",30,3,2020
2020-04-04,-1.39,"Kendrick",4,4,2020
2020-04-09,-1.45,"Kendrick",9,4,2020
2020-04-14,-1.53,"Kendrick",14,4,2020
2020-04-19,-1.6,"Kendrick",19,4,2020
2020-04-24,-1.67,"Kendrick",24,4,2020
2020-04-29,-1.79,"Kendrick",29,4,2020
2020-05-04,-1.9,"Kendrick",4,5,2020
2020-05-09,-1.97,"Kendrick",9,5,2020
2020-05-14,-1.99,"Kendrick",14,5,2020
2020-05-19,-1.98,"Kendrick",19,5,2020
2020-05-24,-1.93,"Kendrick",24,5,2020
2020-05-29,-1.91,"Kendrick",29,5,2020
2020-06-03,-1.88,"Kendrick",3,6,2020
2020-06-08,-1.85,"Kendrick",8,6,2020
2020-06-13,-1.81,"Kendrick",13,6,2020
2020-06-18,-1.76,"Kendrick",18,6,2020
2020-06-23,-1.74,"Kendrick",23,6,2020
2020-06-28,-1.69,"Kendrick",28,6,2020
2020-07-03,-1.61,"Kendrick",3,7,2020
2020-07-08,-1.54,"Kendrick",8,7,2020
2020-07-13,-1.48,"Kendrick",13,7,2020
2020-07-18,-1.44,"Kendrick",18,7,2020
2020-07-23,-1.4,"Kendrick",23,7,2020
2020-07-28,-1.39,"Kendrick",28,7,2020
2020-08-02,-1.41,"Kendrick",2,8,2020
2020-08-07,-1.41,"Kendrick",7,8,2020
2020-08-12,-1.44,"Kendrick",12,8,2020
2020-08-17,-1.46,"Kendrick",17,8,2020
2020-08-22,-1.5,"Kendrick",22,8,2020
2020-08-27,-1.55,"Kendrick",27,8,2020
2020-09-01,-1.61,"Kendrick",1,9,2020
2020-09-06,-1.68,"Kendrick",6,9,2020
2020-09-11,-1.76,"Kendrick",11,9,2020
2020-09-16,-1.84,"Kendrick",16,9,2020
2020-09-21,-1.89,"Kendrick",21,9,2020
2020-09-26,-1.92,"Kendrick",26,9,2020
2020-10-01,-1.95,"Kendrick",1,10,2020
2020-10-06,-1.99,"Kendrick",6,10,2020
2020-10-11,-1.94,"Kendrick",11,10,2020
2020-10-16,-1.86,"Kendrick",16,10,2020
2020-10-21,-1.78,"Kendrick",21,10,2020
2020-10-26,-1.68,"Kendrick",26,10,2020
2020-10-31,-1.59,"Kendrick",31,10,2020
2020-11-05,-1.46,"Kendrick",5,11,2020
2020-11-10,-1.31,"Kendrick",10,11,2020
2020-11-15,-1.18,"Kendrick",15,11,2020
2020-11-20,-1.11,"Kendrick",20,11,2020
2020-11-25,-1.13,"Kendrick",25,11,2020
2020-11-30,-1.15,"Kendrick",30,11,2020
2020-12-05,-1.22,"Kendrick",5,12,2020
2020-12-10,-1.38,"Kendrick",10,12,2020
2020-12-15,-1.5,"Kendrick",15,12,2020
2020-12-20,-1.56,"Kendrick",20,12,2020
2020-12-25,-1.65,"Kendrick",25,12,2020
2020-12-30,-1.69,"Kendrick",30,12,2020
2021-01-05,-1.63,"Kendrick",5,1,2021
2021-01-10,-1.57,"Kendrick",10,1,2021
2021-01-15,-1.5,"Kendrick",15,1,2021
2021-01-20,-1.5,"Kendrick",20,1,2021
2021-01-25,-1.5,"Kendrick",25,1,2021
2021-01-30,-1.59,"Kendrick",30,1,2021
2021-02-04,-1.61,"Kendrick",4,2,2021
2021-02-09,-1.6,"Kendrick",9,2,2021
2021-02-14,-1.64,"Kendrick",14,2,2021
2021-02-19,-1.64,"Kendrick",19,2,2021
2021-02-24,-1.59,"Kendrick",24,2,2021
2021-03-01,-1.55,"Kendrick",1,3,2021
2021-03-06,-1.52,"Kendrick",6,3,2021
2021-03-11,-1.52,"Kendrick",11,3,2021
2021-03-16,-1.57,"Kendrick",16,3,2021
2021-03-21,-1.65,"Kendrick",21,3,2021
2021-03-26,-1.72,"Kendrick",26,3,2021
2021-03-31,-1.83,"Kendrick",31,3,2021
2021-04-05,-1.92,"Kendrick",5,4,2021
2021-04-10,-1.99,"Kendrick",10,4,2021
2021-04-15,-2.1,"Kendrick",15,4,2021
2021-04-20,-2.24,"Kendrick",20,4,2021
2021-04-25,-2.42,"Kendrick",25,4,2021
2021-04-30,-2.65,"Kendrick",30,4,2021
2021-05-05,-2.83,"Kendrick",5,5,2021
2021-05-10,-3,"Kendrick",10,5,2021
2021-05-15,-3.21,"Kendrick",15,5,2021
2021-05-20,-3.42,"Kendrick",20,5,2021
2021-05-25,-3.62,"Kendrick",25,5,2021
2021-05-30,-3.84,"Kendrick",30,5,2021
2021-06-04,-4.05,"Kendrick",4,6,2021
2021-06-09,-4.23,"Kendrick",9,6,2021
2021-06-14,-4.42,"Kendrick",14,6,2021
2021-06-19,-4.6,"Kendrick",19,6,2021
2021-06-24,-4.81,"Kendrick",24,6,2021
2021-06-29,-5.05,"Kendrick",29,6,2021
2021-07-04,-5.26,"Kendrick",4,7,2021
2021-07-09,-5.47,"Kendrick",9,7,2021
2021-07-14,-5.67,"Kendrick",14,7,2021
2021-07-19,-5.86,"Kendrick",19,7,2021
2021-07-24,-6.02,"Kendrick",24,7,2021
2021-07-29,-6.12,"Kendrick",29,7,2021
2021-08-03,-6.18,"Kendrick",3,8,2021
2021-08-08,-6.21,"Kendrick",8,8,2021
2021-08-13,-6.21,"Kendrick",13,8,2021
2021-08-18,-6.18,"Kendrick",18,8,2021
2021-08-23,-6.09,"Kendrick",23,8,2021
2021-08-28,-5.99,"Kendrick",28,8,2021
2021-09-02,-5.91,"Kendrick",2,9,2021
2021-09-07,-5.84,"Kendrick",7,9,2021
2021-09-12,-5.76,"Kendrick",12,9,2021
2021-09-17,-5.7,"Kendrick",17,9,2021
2021-09-22,-5.64,"Kendrick",22,9,2021
2021-09-27,-5.58,"Kendrick",27,9,2021
2021-10-02,-5.52,"Kendrick",2,10,2021
2021-10-07,-5.47,"Kendrick",7,10,2021
2021-10-12,-5.43,"Kendrick",12,10,2021
2021-10-17,-5.39,"Kendrick",17,10,2021
2021-10-22,-5.4,"Kendrick",22,10,2021
2021-10-27,-5.37,"Kendrick",27,10,2021
2021-11-01,-5.33,"Kendrick",1,11,2021
2021-11-06,-5.25,"Kendrick",6,11,2021
2021-11-11,-5.14,"Kendrick",11,11,2021
2021-11-16,-4.98,"Kendrick",16,11,2021
2021-11-21,-4.78,"Kendrick",21,11,2021
2021-11-26,-4.65,"Kendrick",26,11,2021
2021-12-01,-4.54,"Kendrick",1,12,2021
2021-12-06,-4.43,"Kendrick",6,12,2021
2021-12-11,-4.29,"Kendrick",11,12,2021
2021-12-16,-4.14,"Kendrick",16,12,2021
2021-12-21,-3.95,"Kendrick",21,12,2021
2021-12-26,-3.76,"Kendrick",26,12,2021
2021-12-31,-3.59,"Kendrick",31,12,2021
2022-01-05,-3.39,"Kendrick",5,1,2022
2022-01-10,-3.18,"Kendrick",10,1,2022
2022-01-15,-3.03,"Kendrick",15,1,2022
2022-01-20,-2.88,"Kendrick",20,1,2022
2022-01-25,-2.74,"Kendrick",25,1,2022
2022-01-30,-2.63,"Kendrick",30,1,2022
2022-02-04,-2.57,"Kendrick",4,2,2022
2022-02-09,-2.61,"Kendrick",9,2,2022
2022-02-14,-2.64,"Kendrick",14,2,2022
2022-02-19,-2.7,"Kendrick",19,2,2022
2022-02-24,-2.75,"Kendrick",24,2,2022
2022-03-01,-2.72,"Kendrick",1,3,2022
2022-03-06,-2.69,"Kendrick",6,3,2022
2022-03-11,-2.67,"Kendrick",11,3,2022
2022-03-16,-2.62,"Kendrick",16,3,2022
2022-03-21,-2.56,"Kendrick",21,3,2022
2022-03-26,-2.53,"Kendrick",26,3,2022
2022-03-31,-2.59,"Kendrick",31,3,2022
2022-04-05,-2.64,"Kendrick",5,4,2022
2022-04-10,-2.66,"Kendrick",10,4,2022
2022-04-15,-2.66,"Kendrick",15,4,2022
2022-04-20,-2.62,"Kendrick",20,4,2022
2022-04-25,-2.52,"Kendrick",25,4,2022
2022-04-30,-2.38,"Kendrick",30,4,2022
2022-05-05,-2.25,"Kendrick",5,5,2022
2022-05-10,-2.06,"Kendrick",10,5,2022
2022-05-15,-1.83,"Kendrick",15,5,2022
2022-05-20,-1.65,"Kendrick",20,5,2022
2022-05-25,-1.48,"Kendrick",25,5,2022
2022-05-30,-1.31,"Kendrick",30,5,2022
2022-06-04,-1.11,"Kendrick",4,6,2022
2022-06-09,-0.959999999999999,"Kendrick",9,6,2022
2022-06-14,-0.609999999999999,"Kendrick",14,6,2022
2022-06-19,2.17,"Kendrick",19,6,2022
2022-06-24,2.53,"Kendrick",24,6,2022
2022-06-29,2.86,"Kendrick",29,6,2022
2022-07-04,3.17,"Kendrick",4,7,2022
2022-07-09,3.43,"Kendrick",9,7,2022
2022-07-14,3.57,"Kendrick",14,7,2022
2022-07-19,3.74,"Kendrick",19,7,2022
2022-07-24,3.91,"Kendrick",24,7,2022
2022-07-29,4.05,"Kendrick",29,7,2022
2022-08-03,4.16,"Kendrick",3,8,2022
2022-08-08,4.22,"Kendrick",8,8,2022
2022-08-13,4.2,"Kendrick",13,8,2022
2022-08-18,4.13,"Kendrick",18,8,2022
2022-08-23,4.03,"Kendrick",23,8,2022
2022-08-28,3.9,"Kendrick",28,8,2022
2022-09-02,3.76,"Kendrick",2,9,2022
2022-09-07,3.61,"Kendrick",7,9,2022
2022-09-12,3.46,"Kendrick",12,9,2022
2022-09-17,3.31,"Kendrick",17,9,2022
2022-09-22,3.23,"Kendrick",22,9,2022
2022-09-27,3.14,"Kendrick",27,9,2022
2022-10-02,3.14,"Kendrick",2,10,2022
2022-10-07,3.13,"Kendrick",7,10,2022
2022-10-12,3.12,"Kendrick",12,10,2022
2022-10-17,3.08,"Kendrick",17,10,2022
2022-10-22,3.03,"Kendrick",22,10,2022
2022-10-27,3.05,"Kendrick",27,10,2022
2022-11-01,3.03,"Kendrick",1,11,2022
2022-11-06,3.22,"Kendrick",6,11,2022
2022-11-11,3.41,"Kendrick",11,11,2022
2022-11-16,3.61,"Kendrick",16,11,2022
2022-11-21,3.7,"Kendrick",21,11,2022
2022-11-26,3.74,"Kendrick",26,11,2022
2022-12-01,3.74,"Kendrick",1,12,2022
2022-12-06,3.63,"Kendrick",6,12,2022
2022-12-11,3.55,"Kendrick",11,12,2022
2022-12-16,3.49,"Kendrick",16,12,2022
2022-12-21,3.47,"Kendrick",21,12,2022
2022-12-26,3.53,"Kendrick",26,12,2022
2022-12-31,3.56,"Kendrick",31,12,2022
2023-01-05,3.59,"Kendrick",5,1,2023
2023-01-10,3.63,"Kendrick",10,1,2023
2023-01-15,3.68,"Kendrick",15,1,2023
2023-01-20,3.68,"Kendrick",20,1,2023
2023-01-25,3.58,"Kendrick",25,1,2023
2023-01-30,3.45,"Kendrick",30,1,2023
2023-02-04,3.32,"Kendrick",4,2,2023
2023-02-09,3.21,"Kendrick",9,2,2023
2023-02-14,3.11,"Kendrick",14,2,2023
2023-02-19,3.01,"Kendrick",19,2,2023
2023-02-24,2.88,"Kendrick",24,2,2023
2023-03-01,2.74,"Kendrick",1,3,2023
2023-03-06,2.62,"Kendrick",6,3,2023
2023-03-11,2.52,"Kendrick",11,3,2023
2023-03-16,2.43,"Kendrick",16,3,2023
2023-03-21,2.34,"Kendrick",21,3,2023
2023-03-26,2.22,"Kendrick",26,3,2023
2023-03-31,2.11,"Kendrick",31,3,2023
2023-04-05,2.01,"Kendrick",5,4,2023
2023-04-10,1.93,"Kendrick",10,4,2023
2023-04-15,1.85,"Kendrick",15,4,2023
2023-04-20,1.85,"Kendrick",20,4,2023
2023-04-25,1.84,"Kendrick",25,4,2023
2023-04-30,1.77,"Kendrick",30,4,2023
2023-05-05,1.72,"Kendrick",5,5,2023
2023-05-10,1.74,"Kendrick",10,5,2023
2023-05-15,1.74,"Kendrick",15,5,2023
2023-05-20,1.67,"Kendrick",20,5,2023
2023-05-25,1.53,"Kendrick",25,5,2023
2023-05-30,1.4,"Kendrick",30,5,2023
2023-06-04,1.22,"Kendrick",4,6,2023
2023-06-09,1.06,"Kendrick",9,6,2023
2023-06-14,0.890000000000001,"Kendrick",14,6,2023
2023-06-19,0.73,"Kendrick",19,6,2023
2023-06-24,0.550000000000001,"Kendrick",24,6,2023
2023-06-29,-1.73,"Kendrick",29,6,2023
2023-07-04,-1.87,"Kendrick",4,7,2023
2023-07-09,-2.03,"Kendrick",9,7,2023
2023-07-14,-2.18,"Kendrick",14,7,2023
2023-07-19,-2.32,"Kendrick",19,7,2023
2023-07-24,-2.46,"Kendrick",24,7,2023
2023-07-29,-2.58,"Kendrick",29,7,2023
2023-08-03,-2.69,"Kendrick",3,8,2023
2023-08-08,-2.77,"Kendrick",8,8,2023
2023-08-13,-2.83,"Kendrick",13,8,2023
2023-08-18,-2.87,"Kendrick",18,8,2023
2023-08-23,-2.83,"Kendrick",23,8,2023
2023-08-28,-2.79,"Kendrick",28,8,2023
2023-09-02,-2.71,"Kendrick",2,9,2023
2023-09-07,-2.62,"Kendrick",7,9,2023
2023-09-12,-2.55,"Kendrick",12,9,2023
2023-09-17,-2.49,"Kendrick",17,9,2023
2023-09-22,-2.44,"Kendrick",22,9,2023
2023-09-27,-2.38,"Kendrick",27,9,2023
2023-10-02,-2.3,"Kendrick",2,10,2023
2023-10-07,-2.26,"Kendrick",7,10,2023
2023-10-12,-2.17,"Kendrick",12,10,2023
2023-10-17,-2.09,"Kendrick",17,10,2023
2023-10-22,-2.07,"Kendrick",22,10,2023
2023-10-27,-2.02,"Kendrick",27,10,2023
2023-11-01,-2.03,"Kendrick",1,11,2023
2023-11-06,-1.93,"Kendrick",6,11,2023
2023-11-11,-1.86,"Kendrick",11,11,2023
2023-11-16,-1.77,"Kendrick",16,11,2023
2023-11-21,-1.68,"Kendrick",21,11,2023
2023-11-26,-1.68,"Kendrick",26,11,2023
2023-12-01,-1.69,"Kendrick",1,12,2023
2023-12-06,-1.74,"Kendrick",6,12,2023
2023-12-11,-1.7,"Kendrick",11,12,2023
2023-12-16,-1.7,"Kendrick",16,12,2023
2023-12-21,-1.68,"Kendrick",21,12,2023
2023-12-26,-1.68,"Kendrick",26,12,2023
2023-12-31,-1.72,"Kendrick",31,12,2023
2024-01-05,-1.82,"Kendrick",5,1,2024
2024-01-10,-1.98,"Kendrick",10,1,2024
2024-01-15,-2.07,"Kendrick",15,1,2024
2024-01-20,-2.12,"Kendrick",20,1,2024
2024-01-25,-2.15,"Kendrick",25,1,2024
2024-01-30,-2.17,"Kendrick",30,1,2024
2024-02-04,-2.21,"Kendrick",4,2,2024
2024-02-09,-2.27,"Kendrick",9,2,2024
2024-02-14,-2.3,"Kendrick",14,2,2024
2024-02-19,-2.34,"Kendrick",19,2,2024
2024-02-24,-2.4,"Kendrick",24,2,2024
2024-02-29,-2.4,"Kendrick",29,2,2024
2024-03-05,-2.4,"Kendrick",5,3,2024
2024-03-10,-2.43,"Kendrick",10,3,2024
2024-03-15,-2.45,"Kendrick",15,3,2024
2024-03-20,-2.48,"Kendrick",20,3,2024
2024-03-25,-2.48,"Kendrick",25,3,2024
2024-03-30,-2.5,"Kendrick",30,3,2024
2024-04-04,-2.51,"Kendrick",4,4,2024
2024-04-09,-2.48,"Kendrick",9,4,2024
2024-04-14,-2.45,"Kendrick",14,4,2024
2024-04-19,-2.4,"Kendrick",19,4,2024
2024-04-24,-2.4,"Kendrick",24,4,2024
2024-04-29,-2.42,"Kendrick",29,4,2024
2024-05-04,-2.51,"Kendrick",4,5,2024
2024-05-09,-2.6,"Kendrick",9,5,2024
2024-05-14,-2.69,"Kendrick",14,5,2024
2024-05-19,-2.8,"Kendrick",19,5,2024
2024-05-24,-2.85,"Kendrick",24,5,2024
2024-05-29,-2.91,"Kendrick",29,5,2024
2024-06-03,-2.93,"Kendrick",3,6,2024
2024-06-08,-3,"Kendrick",8,6,2024
2024-06-13,-3.06,"Kendrick",13,6,2024
2024-06-18,-3.1,"Kendrick",18,6,2024
2024-06-23,-3.16,"Kendrick",23,6,2024
2024-06-28,-3.23,"Kendrick",28,6,2024
2024-07-03,-3.36,"Kendrick",3,7,2024
2024-07-08,-3.5,"Kendrick",8,7,2024
2024-07-13,-3.6,"Kendrick",13,7,2024
2024-07-18,-3.7,"Kendrick",18,7,2024
2024-07-23,-3.8,"Kendrick",23,7,2024
2024-07-28,-3.87,"Kendrick",28,7,2024
2024-08-02,-3.92,"Kendrick",2,8,2024
2024-08-07,-3.94,"Kendrick",7,8,2024
2024-08-12,-3.94,"Kendrick",12,8,2024
2024-08-17,-3.91,"Kendrick",17,8,2024
2024-08-22,-3.87,"Kendrick",22,8,2024
2024-08-27,-3.81,"Kendrick",27,8,2024
2024-09-01,-3.79,"Kendrick",1,9,2024
2024-09-06,-3.79,"Kendrick",6,9,2024
2024-09-11,-3.69,"Kendrick",11,9,2024
2024-09-16,-3.56,"Kendrick",16,9,2024
2024-09-21,-3.43,"Kendrick",21,9,2024
2024-09-26,-3.32,"Kendrick",26,9,2024
2024-10-01,-3.23,"Kendrick",1,10,2024
2024-10-06,-3.16,"Kendrick",6,10,2024
2024-10-11,-3.18,"Kendrick",11,10,2024
2024-10-16,-3.25,"Kendrick",16,10,2024
2024-10-21,-3.27,"Kendrick",21,10,2024
2024-10-26,-3.31,"Kendrick",26,10,2024
2024-10-31,-3.33,"Kendrick",31,10,2024
2024-11-05,-3.31,"Kendrick",5,11,2024
2024-11-10,-3.3,"Kendrick",10,11,2024
2024-11-15,-3.28,"Kendrick",15,11,2024
2024-11-20,-3.25,"Kendrick",20,11,2024
2024-11-25,-3.13,"Kendrick",25,11,2024
2024-11-30,-3.06,"Kendrick",30,11,2024
2024-12-05,-3.05,"Kendrick",5,12,2024
2024-12-10,-3.01,"Kendrick",10,12,2024
2024-12-15,-2.99,"Kendrick",15,12,2024
2024-12-20,-2.98,"Kendrick",20,12,2024
2024-12-25,-2.96,"Kendrick",25,12,2024
2024-12-30,-2.89,"Kendrick",30,12,2024
2025-01-05,-2.68,"Kendrick",5,1,2025
2025-01-10,-2.51,"Kendrick",10,1,2025
2025-01-15,-2.38,"Kendrick",15,1,2025
2025-01-20,-2.28,"Kendrick",20,1,2025
2025-01-25,-2.26,"Kendrick",25,1,2025
2025-01-30,-2.28,"Kendrick",30,1,2025
2025-02-04,-2.28,"Kendrick",4,2,2025
2025-02-09,-2.32,"Kendrick",9,2,2025
2025-02-14,-2.33,"Kendrick",14,2,2025
2025-02-19,-2.28,"Kendrick",19,2,2025
2025-02-24,-2.19,"Kendrick",24,2,2025
2025-03-01,-2.09,"Kendrick",1,3,2025
2025-03-06,-2.02,"Kendrick",6,3,2025
2025-03-11,-2,"Kendrick",11,3,2025
2025-03-16,-1.95,"Kendrick",16,3,2025
2025-03-21,-1.89,"Kendrick",21,3,2025
2025-03-26,-1.91,"Kendrick",26,3,2025
2025-03-31,-1.88,"Kendrick",31,3,2025
2025-04-05,-1.84,"Kendrick",5,4,2025
2025-04-10,-1.74,"Kendrick",10,4,2025
2025-04-15,-1.71,"Kendrick",15,4,2025
2025-04-20,-1.73,"Kendrick",20,4,2025
2025-04-25,-1.78,"Kendrick",25,4,2025
2025-04-30,-1.86,"Kendrick",30,4,2025
2025-05-05,-1.93,"Kendrick",5,5,2025
2025-05-10,-2.04,"Kendrick",10,5,2025
2025-05-15,-2.1,"Kendrick",15,5,2025
2025-05-20,-2.13,"Kendrick",20,5,2025
2025-05-25,-2.19,"Kendrick",25,5,2025
2025-05-30,-2.28,"Kendrick",30,5,2025
2025-06-04,-2.38,"Kendrick",4,6,2025
2025-06-09,-2.5,"Kendrick",9,6,2025
2025-06-14,-2.67,"Kendrick",14,6,2025
2025-06-19,-2.87,"Kendrick",19,6,2025
2025-06-24,-3.06,"Kendrick",24,6,2025
2025-06-29,-3.24,"Kendrick",29,6,2025
2025-07-04,-3.4,"Kendrick",4,7,2025
2025-07-09,-3.55,"Kendrick",9,7,2025
2025-07-14,-3.71,"Kendrick",14,7,2025
2025-07-19,-3.87,"Kendrick",19,7,2025
2025-07-24,-3.98,"Kendrick",24,7,2025
2025-07-29,-4.06,"Kendrick",29,7,2025
2025-08-03,-4.1,"Kendrick",3,8,2025
2025-08-08,-4.09,"Kendrick",8,8,2025
2025-08-13,-4.06,"Kendrick",13,8,2025
2025-08-18,-3.99,"Kendrick",18,8,2025
2025-08-23,-3.96,"Kendrick",23,8,2025
2025-08-28,-3.91,"Kendrick",28,8,2025
2025-09-02,-3.88,"Kendrick",2,9,2025
2025-09-07,-3.88,"Kendrick",7,9,2025
1980-01-05,-0.0700000000000003,"Deary",5,1,1980
1980-01-10,0,"Deary",10,1,1980
1980-01-15,0.0700000000000003,"Deary",15,1,1980
1980-01-20,0.0600000000000005,"Deary",20,1,1980
1980-01-25,0.0300000000000011,"Deary",25,1,1980
1980-01-30,0.0300000000000011,"Deary",30,1,1980
1980-02-04,0,"Deary",4,2,1980
1980-02-09,-0.0600000000000005,"Deary",9,2,1980
1980-02-14,-0.119999999999999,"Deary",14,2,1980
1980-02-19,-0.0899999999999999,"Deary",19,2,1980
1980-02-24,-0.0899999999999999,"Deary",24,2,1980
1980-02-29,-0.0499999999999989,"Deary",29,2,1980
1980-03-05,-0.0600000000000005,"Deary",5,3,1980
1980-03-10,-0.0299999999999994,"Deary",10,3,1980
1980-03-15,0.0199999999999996,"Deary",15,3,1980
1980-03-20,0.00999999999999979,"Deary",20,3,1980
1980-03-25,0.00999999999999979,"Deary",25,3,1980
1980-03-30,0.0199999999999996,"Deary",30,3,1980
1980-04-04,-0.0199999999999996,"Deary",4,4,1980
1980-04-09,0.00999999999999979,"Deary",9,4,1980
1980-04-14,-0.0700000000000003,"Deary",14,4,1980
1980-04-19,-0.52,"Deary",19,4,1980
1980-04-24,-0.6,"Deary",24,4,1980
1980-04-29,-0.68,"Deary",29,4,1980
1980-05-04,-0.76,"Deary",4,5,1980
1980-05-09,-0.81,"Deary",9,5,1980
1980-05-14,-0.83,"Deary",14,5,1980
1980-05-19,-0.82,"Deary",19,5,1980
1980-05-24,-0.779999999999999,"Deary",24,5,1980
1980-05-29,-0.65,"Deary",29,5,1980
1980-06-03,0.16,"Deary",3,6,1980
1980-06-08,0.0999999999999996,"Deary",8,6,1980
1980-06-13,0.550000000000001,"Deary",13,6,1980
1980-06-18,0.720000000000001,"Deary",18,6,1980
1980-06-23,0.91,"Deary",23,6,1980
1980-06-28,1.04,"Deary",28,6,1980
1980-07-03,1.15,"Deary",3,7,1980
1980-07-08,1.25,"Deary",8,7,1980
1980-07-13,1.35,"Deary",13,7,1980
1980-07-18,1.45,"Deary",18,7,1980
1980-07-23,1.52,"Deary",23,7,1980
1980-07-28,1.62,"Deary",28,7,1980
1980-08-02,1.73,"Deary",2,8,1980
1980-08-07,1.81,"Deary",7,8,1980
1980-08-12,1.88,"Deary",12,8,1980
1980-08-17,1.94,"Deary",17,8,1980
1980-08-22,2,"Deary",22,8,1980
1980-08-27,2,"Deary",27,8,1980
1980-09-01,2.05,"Deary",1,9,1980
1980-09-06,2.14,"Deary",6,9,1980
1980-09-11,2.19,"Deary",11,9,1980
1980-09-16,2.26,"Deary",16,9,1980
1980-09-21,2.37,"Deary",21,9,1980
1980-09-26,2.45,"Deary",26,9,1980
1980-10-01,2.45,"Deary",1,10,1980
1980-10-06,2.4,"Deary",6,10,1980
1980-10-11,2.34,"Deary",11,10,1980
1980-10-16,2.25,"Deary",16,10,1980
1980-10-21,2.12,"Deary",21,10,1980
1980-10-26,1.96,"Deary",26,10,1980
1980-10-31,1.79,"Deary",31,10,1980
1980-11-05,1.63,"Deary",5,11,1980
1980-11-10,1.57,"Deary",10,11,1980
1980-11-15,1.43,"Deary",15,11,1980
1980-11-20,1.29,"Deary",20,11,1980
1980-11-25,1.17,"Deary",25,11,1980
1980-11-30,1.06,"Deary",30,11,1980
1980-12-05,1,"Deary",5,12,1980
1980-12-10,0.9,"Deary",10,12,1980
1980-12-15,0.780000000000001,"Deary",15,12,1980
1980-12-20,0.67,"Deary",20,12,1980
1980-12-25,0.700000000000001,"Deary",25,12,1980
1980-12-30,0.76,"Deary",30,12,1980
1981-01-05,0.73,"Deary",5,1,1981
1981-01-10,0.73,"Deary",10,1,1981
1981-01-15,0.720000000000001,"Deary",15,1,1981
1981-01-20,0.6,"Deary",20,1,1981
1981-01-25,-1.24,"Deary",25,1,1981
1981-01-30,-1.34,"Deary",30,1,1981
